0,48 0,4843566 0,4749295 0,4805049 0,4510882 0,4638821 0,48 0,48 0,48 ;0,48 0,4863378 0,4657484 0,4621607 0,4575084 0,48 0,48 0,48 0,48 ;0,48 0,4696046 0,4790491 0,48 0,4561232 0,47 0,48 0,48 0,48 ;0,48 0,4642688 0,4575295 0,4457584 0,4701178 0,4504848 0,4756325 0,48 0,48 ;0,48 0,4886011 0,4833012 0,4860134 0,4659809 0,4598868 0,47 0,48 0,48 ;0,48 0,4615677 0,4654121 0,4588991 0,4692332 0,48 0,48 0,48 0,48 ;0,48 0,493058 0,4604302 0,4518059 0,4985666 0,48 0,48 0,48 0,48 ;0,48 0,4801594 0,4688318 0,48 0,4610138 0,4640839 0,48 0,48 0,48 ;0,48 0,4807884 0,4545237 0,4576359 0,48 0,48 0,48 0,48 0,48 ;0,48 0,4882619 0,4602561 0,4792182 0,48 0,48 0,48 0,48 0,48 ;0,48 0,4627672 0,4653693 0,4755578 0,4880065 0,48 0,48 0,48 0,48 ;0,48 0,48 0,4543884 0,4607233 0,4713885 0,48 0,48 0,48 0,48 ;0,48 0,48 0,4511423 0,4616741 0,48 0,48 0,48 0,48 0,48 ;0,5 0,4740641 0,4885272 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,47 0,4723312 0,5 0,47 0,4871871 0,4966736 0,5 0,5 ;0,5 0,47 0,468711 0,526793 0,4593299 0,4979223 0,5 0,5 0,5 ;0,5 0,5 0,46 0,4431728 0,476934 0,5 0,5 0,5 0,5 ;0,5 0,4970908 0,4575786 0,5 0,47 0,5 0,5 0,5 0,5 ;0,5 0,5090551 0,4492404 0,4621944 0,4461199 0,47 0,5 0,5 0,5 ;0,5 0,445038 0,4602447 0,4765939 0,4657613 0,5 0,5 0,5 0,5 ;0,5 0,4692131 0,4687375 0,4787571 0,4835232 0,5 0,5 0,47 0,4647851 ;0,5 0,4819447 0,481651 0,4691703 0,5 0,5 0,5 0,5 0,5 ;0,5 0,4583404 0,4629629 0,482131 0,46 0,441503 0,5 0,5 0,5 ;0,5 0,4719421 0,4821381 0,4468143 0,4695499 0,5 0,5 0,5 0,5 ;:0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;:0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;:
0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;:0,48 0,4839265 0,4893227 0,4758886 0,5002704 0,474306 0,48 0,48 0,48 ;0,48 0,4566946 0,4560226 0,4615089 0,4619568 0,48 0,48 0,48 0,48 ;0,48 0,5002592 0,4859111 0,48 0,4577046 0,47 0,48 0,48 0,48 ;0,48 0,4720245 0,4484478 0,4327681 0,47 0,4574915 0,4780829 0,48 0,48 ;0,48 0,5103387 0,4956452 0,4835366 0,4741523 0,4614668 0,48 0,48 0,48 ;0,48 0,4635248 0,4553202 0,4580418 0,4595158 0,48 0,48 0,48 0,48 ;0,48 0,4988216 0,467462 0,4547451 0,4874915 0,48 0,48 0,48 0,48 ;0,48 0,48052 0,4702992 0,48 0,4597343 0,4580993 0,48 0,48 0,48 ;0,48 0,48 0,4651951 0,4627149 0,48 0,48 0,48 0,48 0,48 ;0,48 0,4668172 0,4615771 0,4724365 0,48 0,48 0,48 0,48 0,48 ;0,48 0,4788535 0,4596194 0,4562177 0,47 0,48 0,48 0,48 0,48 ;0,48 0,48 0,4600961 0,4598222 0,4629923 0,48 0,48 0,48 0,48 ;0,48 0,48 0,453216 0,4604655 0,48 0,48 0,48 0,48 0,48 ;0,5 0,4615804 0,5065823 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,47 0,4566035 0,5 0,47 0,4849653 0,5000005 0,5 0,5 ;0,5 0,47 0,4531467 0,4762515 0,455826 0,49246 0,5 0,5 0,5 ;0,5 0,5 0,4706511 0,4903362 0,4863572 0,5 0,5 0,5 0,5 ;0,5 0,47 0,4639628 0,5 0,4705783 0,5 0,5 0,5 0,5 ;0,5 0,510179 0,4593023 0,4594082 0,4710686 0,47 0,5 0,5 0,5 ;0,5 0,4608582 0,4645333 0,4628367 0,456696 0,5 0,5 0,5 0,5 ;0,5 0,473573 0,508893 0,4876227 0,5044218 0,5 0,5 0,4782067 0,4580111 ;0,5 0,4805327 0,4581658 0,5232358 0,5 0,5 0,5 0,5 0,5 ;0,5 0,4819641 0,4843122 0,4859107 0,4661577 0,4572193 0,5 0,5 0,5 ;0,5 0,4579848 0,4757965 0,4812367 0,45856 0,5 0,5 0,5 0,5 ;:0,48 0,4833972 0,4799017 0,440962 0,4644195 0,4962713 0,48 0,48 0,48 ;0,48 0,4740581 0,4681523 0,4605505 0,4594891 0,48 0,48 0,48 0,48 ;0,48 0,4688224 0,4824558 0,48 0,4591618 0,47 0,48 0,48 0,48 ;0,48 0,4786015 0,4678512 0,464573 0,4793499 0,4623476 0,48 0,48 0,48 ;0,48 0,4933488 0,480116 0,4814365 0,4695177 0,4616941 0,48052 0,48 0,48 ;0,48 0,4643101 0,4550491 0,4661881 0,4608264 0,48 0,48 0,48 0,48 ;0,48 0,5153187 0,4890014 0,4610597 0,48 0,48 0,48 0,48 0,48 ;0,48 0,47952 0,47 0,48 0,4603119 0,4615602 0,48 0,48 0,48 ;0,48 0,48 0,4731333 0,4634834 0,48 0,48 0,48 0,48 0,48 ;0,48 0,4888251 0,46 0,48918 0,48 0,48 0,48 0,48 0,48 ;0,48 0,4797886 0,4642434 0,4727319 0,47 0,48 0,48 0,48 0,48 ;0,48 0,48 0,4569062 0,4657183 0,469552 0,48 0,48 0,48 0,48 ;0,48 0,48 0,4781846 0,4900756 0,48 0,48 0,48 0,48 0,48 ;0,5 0,489422 0,5056617 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,4984676 0,4733256 0,5 0,47 0,4856474 0,5005 0,5 0,5 ;0,5 0,47 0,4621783 0,5002151 0,4597492 0,4938364 0,5 0,5 0,5 ;0,5 0,5 0,4746229 0,4668284 0,4703079 0,5 0,5 0,5 0,5 ;0,5 0,495784 0,4712797 0,5 0,47 0,5 0,5 0,5 0,5 ;0,5 0,5203838 0,4820914 0,4545665 0,4838972 0,4725595 0,5 0,5 0,5 ;0,5 0,4890804 0,4817724 0,4888844 0,4600721 0,5 0,5 0,5 0,5 ;0,5 0,4779617 0,503975 0,4971644 0,5061215 0,5 0,5 0,4870189 0,4682034 ;0,5 0,474988 0,480698 0,5301041 0,5 0,5 0,5 0,5 0,5 ;0,5 0,4970296 0,4777497 0,4933273 0,4724819 0,4847032 0,5 0,5 0,5 ;0,5 0,4890144 0,4676795 0,4575746 0,4870073 0,5 0,5 0,5 0,5 ;:
0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;:0,48 0,4939493 0,4871105 0,475636 0,4745893 0,4678023 0,48 0,48 0,48 ;0,48 0,4804485 0,4660628 0,4678808 0,4592403 0,48 0,48 0,48 0,48 ;0,48 0,4868863 0,4953133 0,48 0,4592449 0,47 0,48 0,48 0,48 ;0,48 0,4769704 0,4669621 0,4636332 0,47634 0,4617225 0,47952 0,48 0,48 ;0,48 0,4906254 0,4795007 0,4897867 0,4662091 0,4597988 0,48 0,48 0,48 ;0,48 0,4624809 0,457182 0,4636582 0,4636036 0,48 0,48 0,48 0,48 ;0,48 0,5099639 0,479029 0,4611883 0,47 0,48 0,48 0,48 0,48 ;0,48 0,47952 0,4702992 0,48 0,4567473 0,4615605 0,48 0,48 0,48 ;0,48 0,48 0,4664029 0,4680616 0,48 0,48 0,48 0,48 0,48 ;0,48 0,5030029 0,4654203 0,4800273 0,48 0,48 0,48 0,48 0,48 ;0,48 0,4699971 0,4605897 0,4860821 0,47 0,48 0,48 0,48 0,48 ;0,48 0,48 0,454837 0,4664356 0,4691423 0,48 0,48 0,48 0,48 ;0,48 0,48 0,4598419 0,4796393 0,48 0,48 0,48 0,48 0,48 ;0,5 0,4807786 0,4741355 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,4937318 0,4649986 0,5 0,47 0,4939369 0,4995 0,5 0,5 ;0,5 0,47 0,480671 0,4849765 0,4586551 0,47 0,5 0,5 0,5 ;0,5 0,5 0,4755094 0,4807233 0,47 0,5 0,5 0,5 0,5 ;0,5 0,477262 0,4702368 0,5 0,47 0,5 0,5 0,5 0,5 ;0,5 0,4810542 0,4597413 0,4649565 0,4729099 0,4886929 0,5 0,5 0,5 ;0,5 0,4820763 0,4730376 0,4834007 0,4810636 0,5 0,5 0,5 0,5 ;0,5 0,4889093 0,4980015 0,4849328 0,5019699 0,5 0,5 0,4874702 0,4721197 ;0,5 0,4959881 0,4745223 0,5030059 0,5 0,5 0,5 0,5 0,5 ;0,5 0,4708857 0,4836021 0,4877882 0,4707568 0,4693296 0,5 0,5 0,5 ;0,5 0,4888797 0,469901 0,4686765 0,4684281 0,5 0,5 0,5 0,5 ;:0,48 0,4902799 0,5045189 0,5128061 0,4912171 0,4916328 0,48 0,48 0,48 ;0,48 0,5027787 0,4710213 0,4656122 0,4596655 0,48 0,48 0,48 0,48 ;0,48 0,5144134 0,4829716 0,48 0,4564207 0,47 0,48 0,48 0,48 ;0,48 0,4889467 0,4818679 0,4809928 0,47 0,4588005 0,48 0,48 0,48 ;0,48 0,5419416 0,4953827 0,5186558 0,4670873 0,4732434 0,48 0,48 0,48 ;0,48 0,4929543 0,4679513 0,4694133 0,4645581 0,48 0,48 0,48 0,48 ;0,48 0,5165571 0,4638669 0,4828128 0,4704059 0,48 0,48 0,48 0,48 ;0,48 0,48 0,47 0,48 0,457186 0,4688432 0,48 0,48 0,48 ;0,48 0,48 0,4749151 0,4558949 0,48 0,48 0,48 0,48 0,48 ;0,48 0,5024387 0,4733417 0,5273796 0,48 0,48 0,48 0,48 0,48 ;0,48 0,5188526 0,4706302 0,477504 0,5210273 0,48 0,48 0,48 0,48 ;0,48 0,48 0,4886616 0,4780594 0,4958746 0,48 0,48 0,48 0,48 ;0,48 0,48 0,4635096 0,4782067 0,48 0,48 0,48 0,48 0,48 ;0,5 0,4752827 0,4664148 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,4768712 0,4911076 0,5 0,47 0,4886741 0,5 0,5 0,5 ;0,5 0,4831431 0,5034198 0,558413 0,4594707 0,512673 0,5 0,5 0,5 ;0,5 0,5 0,4770737 0,5300168 0,5256602 0,5 0,5 0,5 0,5 ;0,5 0,4947683 0,4808576 0,5 0,5038028 0,5 0,5 0,5 0,5 ;0,5 0,5070232 0,4524738 0,4664325 0,4795803 0,47 0,5 0,5 0,5 ;0,5 0,4715965 0,4779093 0,500486 0,4796341 0,5 0,5 0,5 0,5 ;0,5 0,5006012 0,4925293 0,5103413 0,505004 0,5 0,5 0,4994986 0,5069621 ;0,5 0,5043735 0,4806985 0,5064898 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5138001 0,5023854 0,506602 0,4812938 0,4939552 0,5 0,5 0,5 ;0,5 0,5173828 0,4883482 0,4922099 0,5018982 0,5 0,5 0,5 0,5 ;:
0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;:0,48 0,4715677 0,4664801 0,462323 0,4702913 0,4614839 0,48 0,48 0,48 ;0,48 0,4643888 0,4741854 0,4567612 0,4606956 0,48 0,48 0,48 0,48 ;0,48 0,4545097 0,4630548 0,48 0,4590805 0,47 0,48 0,48 0,48 ;0,48 0,4813336 0,4518967 0,4567996 0,47 0,4595599 0,4795998 0,48 0,48 ;0,48 0,4810779 0,4693709 0,4596584 0,4582419 0,4608635 0,47952 0,48 0,48 ;0,48 0,4649747 0,4617004 0,4614921 0,4587847 0,48 0,48 0,48 0,48 ;0,48 0,4605495 0,46054 0,4605328 0,5050635 0,48 0,48 0,48 0,48 ;0,48 0,48052 0,47 0,48 0,4624298 0,471911 0,48 0,48 0,48 ;0,48 0,48 0,463016 0,4642931 0,48 0,48 0,48 0,48 0,48 ;0,48 0,4774066 0,4713916 0,4723712 0,48 0,48 0,48 0,48 0,48 ;0,48 0,4635041 0,4626946 0,458769 0,4975509 0,48 0,48 0,48 0,48 ;0,48 0,48 0,4624733 0,4706281 0,460957 0,48 0,48 0,48 0,48 ;0,48 0,48 0,4607164 0,4805506 0,48 0,48 0,48 0,48 0,48 ;0,5 0,4676743 0,5051347 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,47 0,4713416 0,5 0,47 0,4803999 0,4995021 0,5 0,5 ;0,5 0,47 0,459456 0,5127323 0,4601618 0,505821 0,5 0,5 0,5 ;0,5 0,5 0,4748929 0,4550041 0,4925711 0,5 0,5 0,5 0,5 ;0,5 0,5112993 0,4613174 0,5 0,4911495 0,5 0,5 0,5 0,5 ;0,5 0,4892284 0,4613796 0,4770274 0,4601573 0,47 0,5 0,5 0,5 ;0,5 0,4730189 0,4745516 0,4595026 0,4573145 0,5 0,5 0,5 0,5 ;0,5 0,4667218 0,4809553 0,4843617 0,4731111 0,5 0,5 0,47 0,4593808 ;0,5 0,4636766 0,4672065 0,5043011 0,5 0,5 0,5 0,5 0,5 ;0,5 0,4622509 0,4657174 0,4867773 0,4893071 0,4646973 0,5 0,5 0,5 ;0,5 0,4811663 0,4926224 0,4735458 0,4690727 0,5 0,5 0,5 0,5 ;:0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 0,48 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 0,5 ;:
